t_5min,n,dev1intsolirr_avg
2012-05-23 17:15:00-10,27,29.6666666666667
2012-05-23 17:20:00-10,27,23.962962962963
2012-05-23 17:25:00-10,28,23.3214285714286
2012-05-23 17:30:00-10,28,25.2857142857143
2012-05-23 17:35:00-10,28,20.1428571428571
2012-05-23 17:40:00-10,27,12.8888888888889
2012-05-23 17:45:00-10,29,8.6551724137931
2012-05-23 17:50:00-10,28,6
2012-05-23 17:55:00-10,26,4.15384615384615
2012-05-23 18:00:00-10,11,2.90909090909091
2012-05-24 06:00:00-10,17,81.5294117647059
2012-05-24 06:05:00-10,28,66.25
2012-05-24 06:10:00-10,28,102.607142857143
2012-05-24 06:15:00-10,28,202.571428571429
2012-05-24 06:20:00-10,26,168.884615384615
2012-05-24 06:25:00-10,28,157.464285714286
2012-05-24 06:30:00-10,27,185.777777777778
2012-05-24 06:35:00-10,28,201.964285714286
2012-05-24 06:40:00-10,27,168.074074074074
2012-05-24 06:45:00-10,28,244.428571428571
2012-05-24 06:50:00-10,28,257.571428571429
2012-05-24 06:55:00-10,28,292.75
2012-05-24 07:00:00-10,28,232.607142857143
2012-05-24 07:05:00-10,28,312.357142857143
2012-05-24 07:10:00-10,28,342
2012-05-24 07:15:00-10,27,253.703703703704
2012-05-24 07:20:00-10,28,103.964285714286
2012-05-24 07:25:00-10,27,207.148148148148
2012-05-24 07:30:00-10,28,169.892857142857
2012-05-24 07:35:00-10,27,321.851851851852
2012-05-24 07:40:00-10,28,269.035714285714
2012-05-24 07:45:00-10,26,137.423076923077
2012-05-24 07:50:00-10,27,203.925925925926
2012-05-24 07:55:00-10,28,408.035714285714
2012-05-24 08:00:00-10,27,418.037037037037
2012-05-24 08:05:00-10,28,472.357142857143
2012-05-24 08:10:00-10,28,271.892857142857
2012-05-24 08:15:00-10,27,573.259259259259
2012-05-24 08:20:00-10,27,611.666666666667
2012-05-24 08:25:00-10,28,616.178571428571
2012-05-24 08:30:00-10,28,630.464285714286
2012-05-24 08:35:00-10,29,647.344827586207
2012-05-24 08:40:00-10,28,654.857142857143
2012-05-24 08:45:00-10,28,668.392857142857
2012-05-24 08:50:00-10,28,682.357142857143
2012-05-24 08:55:00-10,28,699.285714285714
2012-05-24 09:00:00-10,28,715.75
2012-05-24 09:05:00-10,27,736.518518518518
2012-05-24 09:10:00-10,28,712.964285714286
2012-05-24 09:15:00-10,27,596.518518518518
2012-05-24 09:20:00-10,28,637.785714285714
2012-05-24 09:25:00-10,28,593.464285714286
2012-05-24 09:30:00-10,28,305.75
2012-05-24 09:35:00-10,28,430.464285714286
2012-05-24 09:40:00-10,28,260.214285714286
2012-05-24 09:45:00-10,27,499.111111111111
2012-05-24 09:50:00-10,28,466.928571428571
2012-05-24 09:55:00-10,27,433.62962962963
2012-05-24 10:00:00-10,28,573.5
2012-05-24 10:05:00-10,27,538.185185185185
2012-05-24 10:10:00-10,28,668.607142857143
2012-05-24 10:15:00-10,28,475.071428571429
2012-05-24 10:20:00-10,28,577.892857142857
2012-05-24 10:25:00-10,27,952.962962962963
2012-05-24 10:30:00-10,28,892.142857142857
2012-05-24 10:35:00-10,27,426.37037037037
2012-05-24 10:40:00-10,27,635.37037037037
2012-05-24 10:45:00-10,28,578.678571428571
2012-05-24 10:50:00-10,28,518.785714285714
2012-05-24 10:55:00-10,28,730.464285714286
2012-05-24 11:00:00-10,28,886.964285714286
2012-05-24 11:05:00-10,27,451.777777777778
2012-05-24 11:10:00-10,28,325.464285714286
2012-05-24 11:15:00-10,27,349.888888888889
2012-05-24 11:20:00-10,27,463.037037037037
2012-05-24 11:25:00-10,28,466.785714285714
2012-05-24 11:30:00-10,28,434.178571428571
2012-05-24 11:35:00-10,29,664.103448275862
2012-05-24 11:40:00-10,27,547.037037037037
2012-05-24 11:45:00-10,28,490.928571428571
2012-05-24 11:50:00-10,28,562.285714285714
2012-05-24 11:55:00-10,28,450.928571428571
2012-05-24 12:00:00-10,28,432.75
2012-05-24 12:05:00-10,28,371.142857142857
2012-05-24 12:10:00-10,27,417.333333333333
2012-05-24 12:15:00-10,29,385.586206896552
2012-05-24 12:20:00-10,28,321.035714285714
2012-05-24 12:25:00-10,28,400.75
2012-05-24 12:30:00-10,27,356.62962962963
2012-05-24 12:35:00-10,28,474.535714285714
2012-05-24 12:40:00-10,28,488.535714285714
2012-05-24 12:45:00-10,29,472.206896551724
2012-05-24 12:50:00-10,27,589.407407407407
2012-05-24 12:55:00-10,27,958.851851851852
2012-05-24 13:00:00-10,27,385.444444444444
2012-05-24 13:05:00-10,28,343.178571428571
2012-05-24 13:10:00-10,28,518.678571428571
2012-05-24 13:15:00-10,28,665.25
2012-05-24 13:20:00-10,27,675.407407407407
2012-05-24 13:25:00-10,28,720.142857142857
2012-05-24 13:30:00-10,28,770.5
2012-05-24 13:35:00-10,27,735.333333333333
2012-05-24 13:40:00-10,29,715.206896551724
2012-05-24 13:45:00-10,27,709.666666666667
2012-05-24 13:50:00-10,27,719.333333333333
2012-05-24 13:55:00-10,27,643.259259259259
2012-05-24 14:00:00-10,28,477.535714285714
2012-05-24 14:05:00-10,27,300.518518518519
2012-05-24 14:10:00-10,28,530.857142857143
2012-05-24 14:15:00-10,27,487.296296296296
2012-05-24 14:20:00-10,28,534.785714285714
2012-05-24 14:25:00-10,27,296.296296296296
2012-05-24 14:30:00-10,28,358.892857142857
2012-05-24 14:35:00-10,27,201.62962962963
2012-05-24 14:40:00-10,28,526.464285714286
2012-05-24 14:45:00-10,27,572.518518518518
2012-05-24 14:50:00-10,28,306.821428571429
2012-05-24 14:55:00-10,27,445.074074074074
2012-05-24 15:00:00-10,28,538.714285714286
2012-05-24 15:05:00-10,27,447.777777777778
2012-05-24 15:10:00-10,28,225.321428571429
2012-05-24 15:15:00-10,28,397.071428571429
2012-05-24 15:20:00-10,27,363.37037037037
2012-05-24 15:25:00-10,28,335.285714285714
2012-05-24 15:30:00-10,28,188.428571428571
2012-05-24 15:35:00-10,27,170.444444444444
2012-05-24 15:40:00-10,28,303.571428571429
2012-05-24 15:45:00-10,28,180.392857142857
2012-05-24 15:50:00-10,28,124.678571428571
2012-05-24 15:55:00-10,27,161.592592592593
2012-05-24 16:00:00-10,28,242
2012-05-24 16:05:00-10,28,168.785714285714
2012-05-24 16:10:00-10,28,228.035714285714
2012-05-24 16:15:00-10,28,189.428571428571
2012-05-24 16:20:00-10,27,179.296296296296
2012-05-24 16:25:00-10,28,146
2012-05-24 16:30:00-10,28,128.25
2012-05-24 16:35:00-10,27,107.444444444444
2012-05-24 16:40:00-10,29,122.137931034483
2012-05-24 16:45:00-10,28,110.964285714286
2012-05-24 16:50:00-10,27,91.1481481481482
2012-05-24 16:55:00-10,28,80.75
2012-05-24 17:00:00-10,27,79.3703703703704
2012-05-24 17:05:00-10,27,71.2592592592593
2012-05-24 17:10:00-10,28,59.1785714285714
2012-05-24 17:15:00-10,28,43.25
2012-05-24 17:20:00-10,27,42.037037037037
2012-05-24 17:25:00-10,28,33.7142857142857
2012-05-24 17:30:00-10,29,25.2758620689655
2012-05-24 17:35:00-10,27,19.7037037037037
2012-05-24 17:40:00-10,27,15.1481481481481
2012-05-24 17:45:00-10,28,12.3214285714286
2012-05-24 17:50:00-10,28,8.82142857142857
2012-05-24 17:55:00-10,28,5.92857142857143
2012-05-24 18:00:00-10,11,4.27272727272727
2012-05-25 06:00:00-10,17,103.705882352941
2012-05-25 06:05:00-10,27,99.8888888888889
2012-05-25 06:10:00-10,28,104.035714285714
2012-05-25 06:15:00-10,28,191.178571428571
2012-05-25 06:20:00-10,27,183.555555555556
2012-05-25 06:25:00-10,28,192.357142857143
2012-05-25 06:30:00-10,27,191.444444444444
2012-05-25 06:35:00-10,27,232.777777777778
2012-05-25 06:40:00-10,28,217.571428571429
2012-05-25 06:45:00-10,28,250.535714285714
2012-05-25 06:50:00-10,27,258.925925925926
2012-05-25 06:55:00-10,28,296.642857142857
2012-05-25 07:00:00-10,27,281.518518518519
2012-05-25 07:05:00-10,28,337.035714285714
2012-05-25 07:10:00-10,27,347.555555555556
2012-05-25 07:15:00-10,28,363.428571428571
2012-05-25 07:20:00-10,28,373.25
2012-05-25 07:25:00-10,27,395.296296296296
2012-05-25 07:30:00-10,28,415.035714285714
2012-05-25 07:35:00-10,28,441.035714285714
2012-05-25 07:40:00-10,28,446.142857142857
2012-05-25 07:45:00-10,28,457.571428571429
2012-05-25 07:50:00-10,26,449.384615384615
2012-05-25 07:55:00-10,28,469.285714285714
2012-05-25 08:00:00-10,28,530.25
2012-05-25 08:05:00-10,28,546.857142857143
2012-05-25 08:10:00-10,27,568.074074074074
2012-05-25 08:15:00-10,27,576.333333333333
2012-05-25 08:20:00-10,28,592.928571428571
2012-05-25 08:25:00-10,28,606.607142857143
2012-05-25 08:30:00-10,28,621.464285714286
2012-05-25 08:35:00-10,28,636.714285714286
2012-05-25 08:40:00-10,28,651.035714285714
2012-05-25 08:45:00-10,28,668.035714285714
2012-05-25 08:50:00-10,27,680.407407407407
2012-05-25 08:55:00-10,28,693.571428571429
2012-05-25 09:00:00-10,27,705.407407407407
2012-05-25 09:05:00-10,28,720.178571428571
2012-05-25 09:10:00-10,27,728.555555555556
2012-05-25 09:15:00-10,28,741.392857142857
2012-05-25 09:20:00-10,27,755.259259259259
2012-05-25 09:25:00-10,28,759.392857142857
2012-05-25 09:30:00-10,28,781.107142857143
2012-05-25 09:35:00-10,28,792.392857142857
2012-05-25 09:40:00-10,28,805.678571428571
2012-05-25 09:45:00-10,27,815.481481481482
2012-05-25 09:50:00-10,27,819.740740740741
2012-05-25 09:55:00-10,28,823.035714285714
2012-05-25 10:00:00-10,29,828.931034482759
2012-05-25 10:05:00-10,27,834.962962962963
2012-05-25 10:10:00-10,28,843.285714285714
2012-05-25 10:15:00-10,27,851.888888888889
2012-05-25 10:20:00-10,28,856.642857142857
2012-05-25 10:25:00-10,28,864.5
2012-05-25 10:30:00-10,27,870.259259259259
2012-05-25 10:35:00-10,28,876.464285714286
2012-05-25 10:40:00-10,28,875.464285714286
2012-05-25 10:45:00-10,28,880.821428571429
2012-05-25 10:50:00-10,26,891.807692307692
2012-05-25 10:55:00-10,28,902.035714285714
2012-05-25 11:00:00-10,28,900.285714285714
2012-05-25 11:05:00-10,26,945.692307692308
2012-05-25 11:10:00-10,28,889.285714285714
2012-05-25 11:15:00-10,28,926.285714285714
2012-05-25 11:20:00-10,27,905.259259259259
2012-05-25 11:25:00-10,28,891.892857142857
2012-05-25 11:30:00-10,27,884.555555555556
2012-05-25 11:35:00-10,27,870.222222222222
2012-05-25 11:40:00-10,28,890.107142857143
2012-05-25 11:45:00-10,27,884.296296296296
2012-05-25 11:50:00-10,27,882.296296296296
2012-05-25 11:55:00-10,28,877.464285714286
2012-05-25 12:00:00-10,28,885.571428571429
2012-05-25 12:05:00-10,27,870.62962962963
2012-05-25 12:10:00-10,28,869.892857142857
2012-05-25 12:15:00-10,28,849.035714285714
2012-05-25 12:20:00-10,27,847.407407407407
2012-05-25 12:25:00-10,28,781.785714285714
2012-05-25 12:30:00-10,28,651.892857142857
2012-05-25 12:35:00-10,27,724.740740740741
2012-05-25 12:40:00-10,28,743.642857142857
2012-05-25 12:45:00-10,27,811
2012-05-25 12:50:00-10,27,769.925925925926
2012-05-25 12:55:00-10,27,658.407407407407
2012-05-25 13:00:00-10,28,698
2012-05-25 13:05:00-10,28,551
2012-05-25 13:10:00-10,27,562.851851851852
2012-05-25 13:15:00-10,28,470.107142857143
2012-05-25 13:20:00-10,27,732.407407407407
2012-05-25 13:25:00-10,28,652.892857142857
2012-05-25 13:30:00-10,28,722.285714285714
2012-05-25 13:35:00-10,28,741.821428571429
2012-05-25 13:40:00-10,27,649.222222222222
2012-05-25 13:45:00-10,28,658.142857142857
2012-05-25 13:50:00-10,27,617.814814814815
2012-05-25 13:55:00-10,27,669.333333333333
2012-05-25 14:00:00-10,28,533.642857142857
2012-05-25 14:05:00-10,28,519.357142857143
2012-05-25 14:10:00-10,27,487.185185185185
2012-05-25 14:15:00-10,27,559.851851851852
2012-05-25 14:20:00-10,28,590.892857142857
2012-05-25 14:25:00-10,28,570.285714285714
2012-05-25 14:30:00-10,28,440.392857142857
2012-05-25 14:35:00-10,27,543.444444444444
2012-05-25 14:40:00-10,28,537.785714285714
2012-05-25 14:45:00-10,28,541.535714285714
2012-05-25 14:50:00-10,28,506.357142857143
2012-05-25 14:55:00-10,27,244.481481481481
2012-05-25 15:00:00-10,28,268.464285714286
2012-05-25 15:05:00-10,28,250.285714285714
2012-05-25 15:10:00-10,28,228.107142857143
2012-05-25 15:15:00-10,28,246.821428571429
2012-05-25 15:20:00-10,28,417.035714285714
2012-05-25 15:25:00-10,28,405.107142857143
2012-05-25 15:30:00-10,28,273.178571428571
2012-05-25 15:35:00-10,27,126.962962962963
2012-05-25 15:40:00-10,28,118.714285714286
2012-05-25 15:45:00-10,28,135.964285714286
2012-05-25 15:50:00-10,28,136.928571428571
2012-05-25 15:55:00-10,28,115.857142857143
2012-05-25 16:00:00-10,28,190.571428571429
2012-05-25 16:05:00-10,28,195.964285714286
2012-05-25 16:10:00-10,29,126.51724137931
2012-05-25 16:15:00-10,27,159.518518518519
2012-05-25 16:20:00-10,28,121.892857142857
2012-05-25 16:25:00-10,28,109.642857142857
2012-05-25 16:30:00-10,28,82.6785714285714
2012-05-25 16:35:00-10,28,71.25
2012-05-25 16:40:00-10,27,53.7037037037037
2012-05-25 16:45:00-10,28,53.8214285714286
2012-05-25 16:50:00-10,28,54.1785714285714
2012-05-25 16:55:00-10,27,44.1481481481481
2012-05-25 17:00:00-10,28,44.5357142857143
2012-05-25 17:05:00-10,27,42
2012-05-25 17:10:00-10,28,51.1428571428571
2012-05-25 17:15:00-10,28,43.2857142857143
2012-05-25 17:20:00-10,28,41.25
2012-05-25 17:25:00-10,28,29.75
2012-05-25 17:30:00-10,27,26.7037037037037
2012-05-25 17:35:00-10,28,19.6428571428571
2012-05-25 17:40:00-10,28,14.8214285714286
2012-05-25 17:45:00-10,27,12.7777777777778
2012-05-25 17:50:00-10,28,9
2012-05-25 17:55:00-10,28,5.25
2012-05-25 18:00:00-10,11,4.18181818181818
2012-05-26 06:00:00-10,16,100.9375
2012-05-26 06:05:00-10,28,139.285714285714
2012-05-26 06:10:00-10,27,139.259259259259
2012-05-26 06:15:00-10,27,153.740740740741
2012-05-26 06:20:00-10,28,158.357142857143
2012-05-26 06:25:00-10,28,115.785714285714
2012-05-26 06:30:00-10,28,138.214285714286
2012-05-26 06:35:00-10,29,113.137931034483
2012-05-26 06:40:00-10,28,151.857142857143
2012-05-26 06:45:00-10,28,73.0357142857143
2012-05-26 06:50:00-10,27,141.703703703704
2012-05-26 06:55:00-10,28,198.571428571429
2012-05-26 07:00:00-10,28,182.285714285714
2012-05-26 07:05:00-10,28,157.107142857143
2012-05-26 07:10:00-10,28,239.714285714286
2012-05-26 07:15:00-10,27,210.814814814815
2012-05-26 07:20:00-10,28,329.107142857143
2012-05-26 07:25:00-10,28,236.464285714286
2012-05-26 07:30:00-10,27,345.074074074074
2012-05-26 07:35:00-10,28,346.535714285714
2012-05-26 07:40:00-10,28,584.214285714286
2012-05-26 07:45:00-10,27,546.222222222222
2012-05-26 07:50:00-10,28,340.821428571429
2012-05-26 07:55:00-10,27,538.666666666667
2012-05-26 08:00:00-10,27,477.777777777778
2012-05-26 08:05:00-10,28,356.964285714286
2012-05-26 08:10:00-10,28,567.75
2012-05-26 08:15:00-10,27,534.148148148148
2012-05-26 08:20:00-10,28,577.214285714286
2012-05-26 08:25:00-10,27,452.814814814815
2012-05-26 08:30:00-10,28,543.392857142857
2012-05-26 08:35:00-10,27,636.37037037037
2012-05-26 08:40:00-10,28,509.035714285714
2012-05-26 08:45:00-10,27,694.925925925926
2012-05-26 08:50:00-10,28,698.857142857143
2012-05-26 08:55:00-10,28,721.142857142857
2012-05-26 09:00:00-10,28,739.928571428571
2012-05-26 09:05:00-10,28,632.464285714286
2012-05-26 09:10:00-10,28,695.392857142857
2012-05-26 09:15:00-10,27,592.148148148148
2012-05-26 09:20:00-10,29,786.551724137931
2012-05-26 09:25:00-10,28,693.678571428571
2012-05-26 09:30:00-10,27,541.222222222222
2012-05-26 09:35:00-10,28,385.642857142857
2012-05-26 09:40:00-10,28,539.5
2012-05-26 09:45:00-10,28,766.035714285714
2012-05-26 09:50:00-10,27,538.555555555556
2012-05-26 09:55:00-10,27,340.074074074074
2012-05-26 10:00:00-10,28,642.714285714286
2012-05-26 10:05:00-10,27,731.740740740741
2012-05-26 10:10:00-10,28,477.107142857143
2012-05-26 10:15:00-10,27,675.259259259259
2012-05-26 10:20:00-10,28,690.357142857143
2012-05-26 10:25:00-10,27,356.62962962963
2012-05-26 10:30:00-10,29,590.103448275862
2012-05-26 10:35:00-10,27,689.851851851852
2012-05-26 10:40:00-10,27,722.62962962963
2012-05-26 10:45:00-10,28,727.178571428571
2012-05-26 10:50:00-10,29,669.931034482759
2012-05-26 10:55:00-10,28,745.607142857143
2012-05-26 11:00:00-10,28,750.75
2012-05-26 11:05:00-10,27,595.259259259259
2012-05-26 11:10:00-10,27,926.814814814815
2012-05-26 11:15:00-10,28,919.714285714286
2012-05-26 11:20:00-10,27,845.777777777778
2012-05-26 11:25:00-10,28,533.928571428571
2012-05-26 11:30:00-10,29,601.310344827586
2012-05-26 11:35:00-10,27,867.518518518518
2012-05-26 11:40:00-10,28,840.428571428571
2012-05-26 11:45:00-10,29,960.965517241379
2012-05-26 11:50:00-10,28,705.392857142857
2012-05-26 11:55:00-10,27,649.62962962963
2012-05-26 12:00:00-10,27,505.407407407407
2012-05-26 12:05:00-10,28,848.285714285714
2012-05-26 12:10:00-10,27,648.555555555556
2012-05-26 12:15:00-10,28,874
2012-05-26 12:20:00-10,28,746.678571428571
2012-05-26 12:25:00-10,28,845.714285714286
2012-05-26 12:30:00-10,27,850.740740740741
2012-05-26 12:35:00-10,28,841.964285714286
2012-05-26 12:40:00-10,29,824.965517241379
2012-05-26 12:45:00-10,26,811.461538461538
2012-05-26 12:50:00-10,29,808.344827586207
2012-05-26 12:55:00-10,28,800.571428571429
2012-05-26 13:00:00-10,28,789.678571428571
2012-05-26 13:05:00-10,28,778.321428571429
2012-05-26 13:10:00-10,27,768.407407407407
2012-05-26 13:15:00-10,28,767.392857142857
2012-05-26 13:20:00-10,28,756.964285714286
2012-05-26 13:25:00-10,27,740.555555555556
2012-05-26 13:30:00-10,27,703.740740740741
2012-05-26 13:35:00-10,27,726.555555555556
2012-05-26 13:40:00-10,28,714.857142857143
2012-05-26 13:45:00-10,28,567.75
2012-05-26 13:50:00-10,28,720.821428571429
2012-05-26 13:55:00-10,28,577.25
2012-05-26 14:00:00-10,28,669.821428571429
2012-05-26 14:05:00-10,28,526.285714285714
2012-05-26 14:10:00-10,29,597.724137931035
2012-05-26 14:15:00-10,27,603.740740740741
2012-05-26 14:20:00-10,28,584.821428571429
2012-05-26 14:25:00-10,27,545.925925925926
2012-05-26 14:30:00-10,29,441.172413793103
2012-05-26 14:35:00-10,28,544.357142857143
2012-05-26 14:40:00-10,28,422.821428571429
2012-05-26 14:45:00-10,28,509.75
2012-05-26 14:50:00-10,28,530.607142857143
2012-05-26 14:55:00-10,27,453.740740740741
2012-05-26 15:00:00-10,27,361
2012-05-26 15:05:00-10,28,359.714285714286
2012-05-26 15:10:00-10,27,367.185185185185
2012-05-26 15:15:00-10,27,336.407407407407
2012-05-26 15:20:00-10,29,261.965517241379
2012-05-26 15:25:00-10,27,359
2012-05-26 15:30:00-10,27,293.592592592593
2012-05-26 15:35:00-10,28,330.5
2012-05-26 15:40:00-10,28,259.392857142857
2012-05-26 15:45:00-10,27,234.481481481481
2012-05-26 15:50:00-10,28,165.464285714286
2012-05-26 15:55:00-10,28,162.071428571429
2012-05-26 16:00:00-10,28,199.678571428571
2012-05-26 16:05:00-10,28,127.928571428571
2012-05-26 16:10:00-10,28,106.214285714286
2012-05-26 16:15:00-10,28,125.535714285714
2012-05-26 16:20:00-10,27,96.5925925925926
2012-05-26 16:25:00-10,28,95.1785714285714
2012-05-26 16:30:00-10,27,78.6666666666667
2012-05-26 16:35:00-10,28,91.9642857142857
2012-05-26 16:40:00-10,28,77.0357142857143
2012-05-26 16:45:00-10,28,60.1428571428571
2012-05-26 16:50:00-10,27,60.3703703703704
2012-05-26 16:55:00-10,29,68.1724137931034
2012-05-26 17:00:00-10,28,49.7142857142857
2012-05-26 17:05:00-10,27,47.8148148148148
2012-05-26 17:10:00-10,28,45.5714285714286
2012-05-26 17:15:00-10,27,40.5185185185185
2012-05-26 17:20:00-10,28,29.7142857142857
2012-05-26 17:25:00-10,27,22.5925925925926
2012-05-26 17:30:00-10,28,17.7142857142857
2012-05-26 17:35:00-10,27,13.4074074074074
2012-05-26 17:40:00-10,27,7.37037037037037
2012-05-26 17:45:00-10,28,5.07142857142857
2012-05-26 17:50:00-10,28,3.64285714285714
2012-05-26 17:55:00-10,28,2.5
2012-05-26 18:00:00-10,11,2
2012-05-27 06:00:00-10,16,87.9375
2012-05-27 06:05:00-10,28,92.7857142857143
2012-05-27 06:10:00-10,27,86.7777777777778
2012-05-27 06:15:00-10,28,112.214285714286
2012-05-27 06:20:00-10,28,149.464285714286
2012-05-27 06:25:00-10,28,110.821428571429
2012-05-27 06:30:00-10,28,115.5
2012-05-27 06:35:00-10,27,144.074074074074
2012-05-27 06:40:00-10,28,210.964285714286
2012-05-27 06:45:00-10,28,260.571428571429
2012-05-27 06:50:00-10,27,186.777777777778
2012-05-27 06:55:00-10,28,179.178571428571
2012-05-27 07:00:00-10,28,214.75
2012-05-27 07:05:00-10,28,190.821428571429
2012-05-27 07:10:00-10,27,142.962962962963
2012-05-27 07:15:00-10,27,375.962962962963
2012-05-27 07:20:00-10,29,410.137931034483
2012-05-27 07:25:00-10,27,258.37037037037
2012-05-27 07:30:00-10,27,349.037037037037
2012-05-27 07:35:00-10,27,459.148148148148
2012-05-27 07:40:00-10,28,405.571428571429
2012-05-27 07:45:00-10,28,445.214285714286
2012-05-27 07:50:00-10,28,453.392857142857
2012-05-27 07:55:00-10,26,199.076923076923
2012-05-27 08:00:00-10,28,247.678571428571
2012-05-27 08:05:00-10,27,451.592592592593
2012-05-27 08:10:00-10,28,341.535714285714
2012-05-27 08:15:00-10,27,378.037037037037
2012-05-27 08:20:00-10,27,327.407407407407
2012-05-27 08:25:00-10,27,557.740740740741
2012-05-27 08:30:00-10,28,340.392857142857
2012-05-27 08:35:00-10,28,588.857142857143
2012-05-27 08:40:00-10,27,698.962962962963
2012-05-27 08:45:00-10,28,715.785714285714
2012-05-27 08:50:00-10,28,644.5
2012-05-27 08:55:00-10,27,526.740740740741
2012-05-27 09:00:00-10,28,352.678571428571
2012-05-27 09:05:00-10,27,592.925925925926
2012-05-27 09:10:00-10,28,687.785714285714
2012-05-27 09:15:00-10,27,791.259259259259
2012-05-27 09:20:00-10,28,736.035714285714
2012-05-27 09:25:00-10,28,721.178571428571
